regime_1,regime_2,regime_3,regime_4,regime_5,regime_6
2.116679338212152e-15,0.9997101961824253,7.007269712919921e-10,2.780045574326185e-4,6.19747536849875e-9,1.1792361942432373e-5
3.997571544957525e-15,0.9996660878605944,1.1821228166394526e-9,3.190586362791543e-4,1.0844691468089726e-8,1.4841476309541261e-5
3.2930197256363824e-15,0.9996702640113516,1.0141064228175818e-9,3.1557981136570116e-4,9.182764001988752e-9,1.4145980406295076e-5
3.32990822259005e-15,0.9996642131670056,1.0273903991250073e-9,3.213770870474707e-4,9.299281799720163e-9,1.4399419272460806e-5
2.8541464512086768e-15,0.99967063990307,9.083946261450681e-10,3.155516168827423e-4,8.141046329986491e-9,1.3799430606742888e-5
6.051798348966354e-15,0.9996148275628017,1.6782013231865883e-9,3.673094974054518e-4,1.5701931646109395e-8,1.7845559648897987e-5
2.8254442006032443e-15,0.9996641478496092,9.040362745884052e-10,3.219184578100406e-4,8.0883976335497e-9,1.392470014547003e-5
3.211327702133347e-15,0.9996555400050268,1.0049722090578285e-9,3.2983597984038006e-4,9.054036791179904e-9,1.4613956125886464e-5
3.6827822483134815e-15,0.9996434563315655,1.1251582021673122e-9,3.4115921524669607e-4,1.0216774174315033e-8,1.5373111253614353e-5
4.2039542950988806e-15,0.9996314703996227,1.2546716104578256e-9,3.523806076402483e-4,1.1474989819645991e-8,1.6136263069105012e-5
4.4297289061710716e-15,0.9996253669958335,1.3106538313067885e-9,3.5813854266709445e-4,1.2022438900189576e-8,1.6481128401003263e-5
4.719684196564714e-15,0.9996188311129558,1.3813519328589834e-9,3.6426640511172376e-4,1.271433563254648e-8,1.6888386237956218e-5
5.590496344747009e-13,0.9917623434997611,1.2947501127384374e-7,0.0076263708297358394,1.2893432980292843e-6,6.098668516416414e-4
5.283636047388514e-15,0.9991840354252695,1.5164633183840845e-9,7.979476265355304e-4,1.4043099671607198e-8,1.800138862573036e-5
2.7870181187690544e-15,0.9996405648934914,9.011238003390888e-10,3.4515392109684334e-4,8.037845263131684e-9,1.4272246433717758e-5
2.314581065175859e-15,0.999666887342499,7.750073500203679e-10,3.1967644736227306e-4,6.833373314900262e-9,1.3428601762296937e-5
4.413111993802968e-15,0.999619652851378,1.3130353435650516e-9,3.6358448766561744e-4,1.2023346585672118e-8,1.6749324575299297e-5
2.8630361125223457e-15,0.9996439657703464,9.260296558260865e-10,3.4135698164079596e-4,8.256945600795579e-9,1.466806503932726e-5
4.332867653321539e-15,0.9995987021032825,1.3101656715537942e-9,3.838568758938089e-4,1.193607705412235e-8,1.7427774578058734e-5
4.849625959112984e-15,0.9995171805659269,1.4899939913828604e-9,4.6214740583487254e-4,1.350597177527441e-8,2.065703226348961e-5
8.893193447776606e-15,0.9989465193675421,2.8454888228669737e-9,0.0010096273854396987,2.545855444381584e-8,4.382494296236731e-5
5.19886919119816e-14,0.9934096293623458,1.688452692675655e-8,0.006319888708963353,1.5033881327652501e-7,2.703147053024259e-4
9.837615466111655e-15,0.9985632886120055,2.97129167871267e-9,0.0013970182852217912,2.706542390765972e-8,3.966306604885963e-5
8.17671138227686e-15,0.9991731835521211,2.4870622216719693e-9,7.931579432966189e-4,2.261031675981755e-8,3.363340718698127e-5
3.72394299612743e-15,0.9995572151224699,1.1782641070849017e-9,4.251327155042852e-4,1.057926653044277e-8,1.7640404483732512e-5
1.8432088703497447e-15,0.9996181351522454,6.707958903925032e-10,3.674276338808318e-4,5.7541622895639025e-9,1.4430788909778319e-5
4.3193090209073405e-15,0.999581875370695,1.3196291049042325e-9,4.0008209448099747e-4,1.1982645131940689e-8,1.8029232549743276e-5
2.8392406560028905e-15,0.9996534355581527,9.132283599048459e-10,3.3229660001323543e-4,8.157025818344034e-9,1.4258771590192765e-5
3.1576310978081474e-15,0.9996501109070095,9.954259161685393e-10,3.3512818591970045e-4,8.949012719203974e-9,1.4750962638938934e-5
7.657873773770588e-15,0.9995792828238923,2.0512592023054615e-9,4.007520907743062e-4,1.9398024586638622e-8,1.994363604513526e-5
3.1565681845443187e-15,0.9996422107184721,9.979304124685858e-10,3.428736554544394e-4,8.956794031409495e-9,1.4905671339435075e-5
1.0553760530720987e-14,0.9995460905789949,2.670123884626888e-9,4.314762500106675e-4,2.5681738718465893e-8,2.2404819110174034e-5
2.93297932729665e-10,0.9963276716818342,2.782035516759992e-5,0.003666392849580896,2.8959986838277295e-4,0.00940889134111848
4.085654110299508e-15,0.9974196177679775,1.235285621588744e-9,0.002558403708714655,1.130039069000243e-8,2.196598763272177e-5
2.118998724376005e-15,0.9996046630521678,7.234211148175706e-10,3.8209404489259195e-4,6.3476714162855785e-9,1.3235831838596156e-5
8.37536462746599e-12,0.9985216711581277,1.4441840857728649e-6,0.0014771492030060123,1.542582068031499e-5,0.002338138786226516
2.428637532956943e-15,0.9987552652112268,8.092701019828193e-10,0.0012297490050596994,7.15228404394713e-9,1.4977822155489556e-5
4.969164727187977e-12,0.9975881782025666,9.286357384164368e-7,0.0024105812054866934,9.757323764143536e-6,0.0019145932054258328
4.836247083076801e-15,0.9985972544153522,1.4344666523065469e-9,0.001383327699418531,1.3158191026958126e-8,1.9403292568464644e-5
6.578705803339631e-15,0.9994127732157017,1.9361069143095042e-9,5.63154844717276e-4,1.7800873681352235e-8,2.405220258459423e-5
1.2209383861635908e-14,0.9989440937508882,3.630170177369719e-9,0.001009623461285383,3.322801180367286e-8,4.624592963680083e-5
4.330066055619831e-12,0.1201490994529985,9.310547543988319e-7,0.8777385517161388,9.444595129509832e-6,0.0031351182198762636
1.008019788989415e-6,0.005391378667867927,1.2161507753717169e-8,0.9915558278504093,5.059560811110394e-6,0.008599057631009235
1.2116693394082944e-13,0.4681618698932563,4.2449555628332435e-8,0.5313074686213959,3.923158928365788e-6,0.00761157939436518
4.132551145797181e-16,0.9901489661763541,1.5277427164375088e-10,0.009834372625587876,5.0764523047523335e-9,1.665596882604338e-5
7.085488900359634e-16,0.9998056932780924,2.339917437568049e-10,1.9025470120436662e-4,2.1002981013790264e-9,4.049686403587446e-6
4.239790041544898e-15,0.9997685534077553,1.1409691205644507e-9,2.2020761303763925e-4,1.077396131221972e-8,1.1227064280860797e-5
1.807202180559148e-15,0.9997653175876673,5.928094117318852e-10,2.24938903047542e-4,5.261325960722106e-9,9.737655147062132e-6
3.948705004198979e-15,0.9997015324798411,1.1426579354970829e-9,2.8488936013643074e-4,1.0548068992716805e-8,1.356646929305936e-5
3.773246357396777e-10,0.9976781728612267,3.299434485976625e-5,0.0023178857066145954,3.4478572412546154e-4,0.009098584583808052
1.707346030359521e-15,0.9982194327997315,5.883244592901625e-10,0.0017658647573098598,5.159780193824142e-9,1.4696694858142706e-5
5.553840551589336e-15,0.9995951856041799,1.5455308546023304e-9,3.88155903290249e-4,1.4438150875196647e-8,1.6642508846069346e-5
5.356893288626364e-15,0.9996347604091257,1.5064751452545433e-9,3.486019115107988e-4,1.4021363939276152e-8,1.6622151515828924e-5
8.88463720777383e-11,0.10859940297679178,1.0090847274893081e-5,0.8907934004882041,1.1041397583782927e-4,0.005420567736040434
1.844046843372803e-11,0.09635857516188526,2.7000046669595136e-6,0.9030356109784248,2.9591654030586333e-5,0.003381267727660383
3.548586417724875e-15,0.9960018376511525,1.0846085150292108e-9,0.0039791361790466285,1.0467072503557049e-8,1.9014618109391207e-5
2.9418227153033293e-12,0.9969796262377721,5.588949354246933e-7,0.003019775298349406,5.873169844981786e-6,0.0012730990918471423
2.3752343490668763e-15,0.9991444592989397,7.644665231463501e-10,8.429198196624701e-4,6.852436440702879e-9,1.2613264489855469e-5
2.673531125354204e-15,0.9996847208897827,8.467789463162201e-10,3.0255540755684546e-4,7.604046851229146e-9,1.2715251838200748e-5
2.3416330810281114e-15,0.9996993991676368,7.644602209897341e-10,2.881896912574497e-4,6.795489263254379e-9,1.2403581141913027e-5
4.209615197091018e-13,0.9928366074246928,1.0105111160271721e-7,0.006639327156465554,9.920485227899347e-7,5.229723187813577e-4
5.954023886745398e-15,0.9992618553628433,1.6477587750753021e-9,7.203746157256203e-4,1.5426440115137824e-8,1.7752947214242536e-5
4.119530364102986e-15,0.9996333506321832,1.2240083211306756e-9,3.5106479495518675e-4,1.1214173711944502e-8,1.5572134669928677e-5
4.908045046666012e-15,0.9996294219957985,1.4146265918363869e-9,3.5393764438245605e-4,1.3077264266303886e-8,1.6625867914002092e-5
2.2681455576666e-15,0.999679490953218,7.557417211315443e-10,3.0757168748609624e-4,6.674060572251385e-9,1.292992947928198e-5
3.423965237631273e-15,0.9996519814491138,1.0586729619642365e-9,3.330823664276827e-4,9.56789269639568e-9,1.4925557883471086e-5
1.084197158354612e-14,0.9995568207904697,2.7111170859026048e-9,4.2107982902405783e-4,2.6169684300167384e-8,2.207049970417541e-5
2.104981577347619e-12,0.9988891960438028,4.216498045658228e-7,0.0011100425540498742,4.37147970476545e-6,0.0011819117923925534
4.83465827544495e-15,0.9989468247307104,1.4150713611358702e-9,0.001035139217547653,1.3031651150073355e-8,1.802160501976332e-5
3.903997606072198e-15,0.9995617958987615,1.217727809277464e-9,4.2061376491840885e-4,1.0989219034150278e-8,1.7578129366132966e-5
8.105304647013971e-15,0.9994072543996383,2.3199255651433606e-9,5.659501431432262e-4,2.150256901551854e-8,2.677163473816873e-5
3.0259159250967623e-13,0.9902734163563501,8.379898774170144e-8,0.009099273332022996,7.907905422749507e-7,6.26435721801502e-4
6.105321787554942e-15,0.9990777833260003,1.7060460765235007e-9,9.032878234098552e-4,1.5934928147634865e-8,1.8911209588859173e-5
9.001785617456264e-13,0.990554939935524,1.9056466128830905e-7,0.008729687367564857,1.9460359648031724e-6,7.13236095381756e-4
3.847656643107729e-15,0.9991879048842394,1.1697007301847607e-9,7.958983304819646e-4,1.064546079631917e-8,1.6184970130144007e-5
1.8153853667159426e-15,0.9996724293371809,6.345922338884193e-10,3.1525420660351105e-4,5.514061405056882e-9,1.2310307570735439e-5
4.032442742934767e-15,0.9996296424927252,1.2180075365266955e-9,3.541884964266695e-4,1.1099136297575158e-8,1.6156693703550823e-5
2.86453768860056e-11,0.47520388348909903,6.003894145013472e-6,0.524750660969072,6.204157752892981e-5,1.051439044513676e-5
4.158248361942531e-15,0.991749026484447,1.2506703189978797e-9,0.008224419307872773,1.1479264447149971e-8,2.6541477726391495e-5
3.0665334129493306e-13,0.38110520977588985,7.960069942953035e-8,0.618801525563791,7.696250820798983e-7,5.107482631527256e-4
1.753835964497314e-11,0.4646679446003693,2.718092066993596e-6,0.5352367202614244,2.925796535272093e-5,0.003323948345998584
8.262967067071277e-15,0.9957340733033493,2.436094084766654e-9,0.0042306772470430375,2.28569163655991e-8,3.5224156590602864e-5
1.3330773322363362e-14,0.9985939700506271,4.0310043596571545e-9,0.0013521755490020313,3.677226458230244e-8,5.381359706780311e-5
3.303417460402263e-15,0.9996242914565162,1.0180675723429462e-9,3.614458264853664e-4,9.218725045913904e-9,1.4252480227729788e-5
4.377130364249055e-15,0.9996453730065269,1.2834942588781181e-9,3.388434144451348e-4,1.180249736104773e-8,1.57704930319297e-5
2.408281337243948e-15,0.9997080899277301,7.746122025953556e-10,2.798086314511459e-4,6.918884024889628e-9,1.2093747309491696e-5
2.4862086464836396e-15,0.9997029126863652,7.986630345349676e-10,2.846491668171525e-4,7.132218315516639e-9,1.243021594792211e-5
1.8514653868452432e-15,0.9997116536950647,6.323140949294175e-10,2.768062917291128e-4,5.537099791249622e-9,1.1533843816852076e-5
2.184772249118688e-15,0.9996947317196594,7.279615878235332e-10,2.9280880935583835e-4,6.428701823914596e-9,1.245231429640356e-5
1.9016640637167524e-15,0.9996990779245188,6.517954327277962e-10,2.889170890580662e-4,5.702882233972374e-9,1.1998631721366142e-5
6.193130792218481e-15,0.9996178518378517,1.7065988351639968e-9,3.642771240808869e-4,1.599763549258609e-8,1.7853333835641815e-5
4.7542337688467795e-6,0.8128436567856931,5.99529800004624e-9,0.09489662495536225,1.2338397131349905e-6,0.006530865926689155
2.521207057262289e-15,0.8128261745964213,6.6499892174452224e-9,0.09489206740113931,9.998843286212712e-7,0.0061185535673511406
2.943946217292089e-4,1.3152229210272302e-5,0.35352319903452123,0.003678854830860487,0.5965804602983317,0.03553511036058121
8.719921234146863e-6,3.310782582113307e-9,0.35374902501610433,5.6194149613067816e-5,0.6030189870866075,0.0343311217300756
7.4307674286579744e-6,5.64562294932168e-6,0.07479964364243814,0.0020125085436673894,0.8990695193168453,0.018742542134733097
2.1862592728222547e-5,3.1237093888898386e-6,0.01323694313936099,0.0015867639232837003,0.9626682918854353,0.011711872092122395
4.426898732844522e-5,2.484858068941896e-6,0.007458833457920212,0.0012789568399619055,0.9815673892199519,0.011316834542122487
4.927234143536681e-5,3.159397144703933e-6,0.009936458469361545,0.0015064980538339104,0.9851356736025877,0.01198619445600682
2.835489853238134e-6,2.4099275288368317e-4,0.001389453548249309,0.006258338543957263,0.9564608731144595,0.029661233093006605
5.1630540408942075e-6,5.575892068357089e-5,0.0012979748029373387,0.007149689330856799,0.9474029513719997,0.04142069751353685
1.3120270450598317e-4,7.277868944275716e-6,7.056017834098886e-4,0.005990701090500724,0.9397534625618129,0.05484647928362159
3.7945113563975007e-6,1.2749756546882773e-4,0.0018759645174982683,0.009342460652924482,0.9363797798438755,0.05447570153922376
1.2670589962175083e-5,4.0468117804546824e-5,0.0028827137864422506,0.005953998596230627,0.9380801140933414,0.05246632661523399
1.9237915344026323e-5,2.4176148424644327e-5,0.0038474401206028174,0.010015413063576966,0.9384507083703458,0.051370703407859715
5.464380730175808e-6,2.472278551344777e-4,0.002073211506067847,0.007466516926319143,0.9369781899897418,0.050929455791138833
1.7582490303569973e-5,1.9971828729681585e-5,0.00379835683925622,0.004616479137278183,0.9594884346637346,0.03443911340217498
2.058743007101978e-5,1.6001578580460436e-5,0.004060295116613238,0.006764051121830024,0.9697089775374597,0.027340511014913877
2.9732883806157806e-4,1.7379002555589485e-6,0.006588534830109856,0.0015326583103715003,0.9584691884043297,0.03218530853945914
7.65323991030648e-5,5.665820012272059e-6,0.016241274213744872,0.002586053487443319,0.9393086642077655,0.04438243836848871
2.6959094625401475e-5,2.1011163563173898e-7,0.027267488954001214,4.523952663685572e-4,0.9068080891444145,0.06591191117835869
2.7964812705675484e-4,9.623945503190072e-7,0.019554928158600306,8.050011474249947e-4,0.9207961071220978,0.05962815897603409
3.613241165258454e-5,7.814554206834745e-6,0.020101655738174705,0.0032381489492230627,0.920343152865297,0.0593195858669008
0.9903042267024217,4.0967595574501255e-15,0.009613321765729606,9.687369569459357e-11,8.964128653774536e-8,8.236179365178486e-5
0.999874873470294,7.60883654391156e-19,1.2510381494919973e-4,2.9637832754453234e-14,1.4073270446287491e-11,2.270069916943137e-8
0.9988445170547121,1.9529070441309493e-11,0.0011553525593312472,1.0791598214897193e-6,2.9581581411255705e-5,6.727448328155756e-4
0.9979226184473512,4.3782677866021357e-16,0.002075408563865308,7.703354049907387e-11,1.9182008730768122e-9,1.970993582837818e-6
0.9987846621458926,6.260937807328314e-16,0.001212953746912097,1.0711338632592038e-10,2.6913696527211362e-9,2.3813087194078078e-6
0.998945999495321,1.9624954138558613e-16,0.0010522492905416195,4.2574364347288556e-11,9.912406555324848e-10,1.750180298710633e-6
0.9987289001768525,3.7475944109082636e-16,0.0012688059101408557,7.31952695898604e-11,1.7618546766135094e-9,2.292077980554007e-6
0.9988610850500993,1.6600197829885027e-16,0.0011371003621295968,3.810477675000499e-11,8.708771074154675e-10,1.8136787532374039e-6
0.9984406408081966,7.066063372967536e-16,0.0015563264885199756,1.2501898881474187e-10,3.107139711315897e-9,3.0294711218785508e-6
0.9987181992584426,6.887528511680706e-13,0.0012817336568301065,7.565980820967007e-8,2.135581923107617e-6,3.0447439927988183e-4
0.9972325313439765,5.065307685411901e-16,0.002764585969310971,9.637640516306697e-11,2.3426836313321817e-9,2.8802476852521537e-6
0.9984510747577007,4.4159909061539664e-16,0.001546186802303512,8.655606920840173e-11,2.083727462161901e-9,2.736269720089783e-6
0.9977940235453102,9.246981452166436e-14,0.002205117938789275,1.287608401837167e-8,3.4596234018567214e-7,1.186888683278347e-4
0.9953095381781268,7.840923513319337e-12,0.004689418966665934,6.032409798565189e-7,1.7814468221537364e-5,8.448829002398104e-4
0.9948276062990526,5.455578716533679e-16,0.005169123483625942,1.0337669285527176e-10,2.5582283835086102e-9,3.2675557587153008e-6
0.9981822264847268,6.992916145065589e-16,0.0018144522774049343,1.271928900744195e-10,3.1379420130495135e-9,3.3179727161642223e-6
0.9982405094137967,6.833753703815533e-16,0.001756176433797371,1.2507682007740032e-10,3.072607092679757e-9,3.310954722641131e-6
0.9981200359605875,9.28242242850031e-16,0.0018762695228283477,1.6079889207134488e-10,4.0207853675388035e-9,3.690335044243578e-6
0.9973123513010537,8.643904493881874e-12,0.002687433440977579,6.641487891341083e-7,1.935035575190043e-5,9.261476907697568e-4
0.9957520534337049,4.555891944082694e-16,0.004244819761485095,9.026577348096149e-11,2.167266380668435e-9,3.1245472862112595e-6
0.9981899173864099,6.089371774817818e-16,0.0018068247579983386,1.1452548286370175e-10,2.7947518128368913e-9,3.2549462817125817e-6
0.9982842387858827,5.158342288116941e-16,0.0017126696712037562,1.0016831766771878e-10,2.4179898611512204e-9,3.0890247066480904e-6
0.9983568709232501,4.060083584535386e-16,0.0016402654178166005,8.250057487460005e-11,1.962588039240455e-9,2.8616138066776545e-6
0.9980242316786488,1.0321192466075706e-15,0.0019718416271807667,1.7656978592442238e-10,4.4345511470972765e-9,3.922082999894548e-6
0.9993093358833731,4.1247124516261394e-14,6.90642071450968e-4,6.800853580264178e-9,1.7379100314481143e-7,9.695714349428111e-5
0.9975836548957382,5.729116767352213e-16,0.0024130840244451805,1.0947945530545175e-10,2.6566928376590583e-9,3.258313625216955e-6
0.9982151676802751,5.567376974065342e-16,0.0017816114351046953,1.0704520148019181e-10,2.5927225277780916e-9,3.218184854658145e-6
0.9927039413381243,9.275012915924811e-10,0.007294479544979883,3.0184300250132107e-5,5.774703255962936e-4,0.005914210712131924
0.9912404277779742,3.9156575602480846e-16,0.008755304491735175,8.035417084480627e-11,1.926490858503079e-9,4.2657234354470615e-6
0.998207250622312,3.9270566527112717e-16,0.0017898594150848237,8.066964292753559e-11,1.9163927030735396e-9,2.887965491116387e-6
0.9980897424936145,7.771271333738466e-16,0.0019066268595083994,1.4078504635207416e-10,3.4740086224302e-9,3.6270321004229504e-6
0.9986911098076375,3.7909363860804057e-13,0.00130883196138124,4.820657682359509e-8,1.3289850372968473e-6,2.802077925559666e-4
0.9970789973457971,3.8912731200576786e-16,0.0029180633267028907,8.018649596838375e-11,1.898662103329033e-9,2.9373486928523598e-6
0.9978923789708746,1.176515663575582e-15,0.002103426873976071,1.9761554558502555e-10,4.992432709456195e-9,4.188965082690168e-6
0.9983005888900504,4.0152043884748894e-16,0.0016964813789114414,8.236058592362885e-11,1.953231534132074e-9,2.9276954874464602e-6
0.9980268403243787,8.786780493078889e-16,0.0019693465107953243,1.5593561878565015e-10,3.870793640718662e-9,3.8091381022123923e-6
0.9977575668220876,1.6608448248711267e-15,0.0022377069772779156,2.6192458004054725e-10,6.729862834563974e-9,4.7192088072172884e-6
0.99790294105014965,1.1475674777747396e-15,0.0020928777937308336,1.9395735669433928e-10,4.889152006406048e-9,4.176073020741209e-6
0.9980830783147733,7.230190173825984e-16,0.0019133356572052507,1.3318631439469819e-10,3.2692616067612983e-9,3.5826255644315508e-06
0.998174149268239,5.645914775315631e-16,0.0018225460589099,1.0891492294987772e-10,2.6342360172662854e-9,3.3019297306966322e-6
0.9980734731609722,7.432644424295204e-16,0.0019228996359202607,1.3629219435359618e-10,3.348661798567366e-9,3.6237181348286443e-6
0.9982388224364006,4.626365745167139e-16,0.0017580795084162458,9.265867570373802e-11,2.214659287374439e-9,3.0957478924704717e-6
0.9981779948969024,5.530073639900908e-16,0.0018187132218596704,1.07175176382199e-10,2.5868235879574454e-9,3.2891872898347803e-6
0.9983402027702938,3.391642542877664e-16,0.0016569996618051922,7.198285886009456e-11,1.6875268254661025e-9,2.795808338810666e-6
0.9981466548944915,6.001686869281639e-16,0.0018499556623298673,1.1463192331146108e-10,2.781433596240728e-9,3.38654712422814e-6
0.9978435476622629,1.2888480065329768e-15,0.002152070335739566,2.136682931837493e-10,5.416853939293177e-9,4.3763714388365646e-6
0.997962338737433,9.42321892606549e-16,0.002033712176805006,1.6558184666481786e-10,4.118354923691926e-9,3.944801852435094e-6
0.9982693957670808,4.068690606244046e-16,0.0017276208838202325,8.357395302116833e-11,1.9813587314994173e-9,2.9812841408997707e-6
0.9981745891890559,5.421579265483461e-16,0.0018221242702985499,1.0561377225423946e-10,2.5462909950617245e-9,3.2838887735258277e-6
0.9980614007213595,7.3194697013445685e-16,0.0019349626364625699,1.348894621938633e-10,3.308848281965276e-9,3.6331984020462896e-6
0.996148566351005,1.3467026297095235e-11,0.003851076591067619,9.649886193403647e-7,2.8558631103066647e-5,0.0011267755581395643
0.9941299336748324,1.2044355207443549e-15,0.005865445865331825,2.0228315346487217e-10,5.115364350782326e-9,4.615142151343631e-6
0.9982239949672645,3.7311741163495674e-16,0.0017730938903762232,7.793614002489683e-11,1.839110808035774e-9,2.9092253203462006e-6
0.9982582683641371,4.1693491743132187e-16,0.0017387121158518564,8.533796851770839e-11,2.0239059275897592e-9,3.017410732473001e-6
0.9979712237875838,9.120205040780108e-16,0.0020248497977827487,1.6150099829739082e-10,4.0131624176434115e-9,3.92223992434034e-6
0.9981249505794043,5.968269543806202e-16,0.0018716406020820302,1.1432293031715469e-10,2.7662749230252243e-9,3.405937859112196e-6
0.9980311736413146,7.704333279320205e-16,0.001965111353393626,1.4080688277334703e-10,3.463975033812242e-9,3.7114005481318462e-6
0.9980877238068603,6.573718640264574e-16,0.0019087515162624006,1.23754563959617e-10,3.017036929371223e-9,3.521536107839153e-6
0.9977614754247357,1.4803464956156818e-15,0.0022338963640125657,2.3973546288167896e-10,6.121493355433459e-9,4.621850028921411e-6
0.01362668730827886,1.7445314329010963e-7,0.9746969664934514,0.002917897633705128,6.260064013003914e-5,0.004458220660833312
0.004617225928234419,2.7776060522735637e-12,0.9836069975218041,1.980478486268529e-7,6.63038144832985e-5,0.004517251330163501
0.4605344765652279,4.237936795580173e-14,0.5392550148372468,1.69120259074386e-9,5.972236815773745e-7,2.2340081062864497e-4
0.9906849767136622,2.1347620545983416e-15,0.009314947474021649,9.40421913645203e-11,3.4870938977831075e-8,2.3878029162235046e-5
0.9963797677848544,2.0144995942949518e-16,0.0036188404312517608,3.536103284312538e-11,1.177518238671249e-9,1.3905710009018386e-6
0.9990360375362974,4.191716208839406e-16,9.621920752005862e-4,7.370726940843526e-11,1.842110470827342e-9,1.7684726655237752e-6
0.9991193208586243,6.223231378638455e-13,8.806333298675793e-4,6.728448240383741e-8,1.9156468120174645e-6,2.4626495154763225e-4
0.9979900369148438,3.314415562702521e-16,0.002007871222575921,6.4922797284994094e-11,1.563099274750087e-9,2.0902345122150534e-6
0.998771199346426,2.9330034497890176e-16,0.001226718931880652,5.968837530703431e-11,1.4185017263039522e-9,2.080243537389894e-6
0.9992783686732876,9.92127823323247e-14,7.21602983538768e-4,1.3231323369986144e-8,3.594546468382838e-7,1.0919781567465933e-4
0.9976263999502755,1.0400512026275777e-15,0.0023701675965505983,1.7062461210958502e-10,4.3409693316352735e-9,3.4279416101614604e-6
0.998533466531033,4.053481876266555e-16,0.0014639894242847,7.972028126159435e-11,1.916454832508364e-9,2.5420485576514537e-6
0.9984198555927816,5.613552462455723e-16,0.0015772548841938372,1.0447601070572547e-10,2.554643749815557e-9,2.886863886859606e-6
0.9983903416406622,5.572272306400094e-16,0.0016067309513357773,1.0430738147817325e-10,2.5474088385035854e-9,2.924756272702995e-6
0.9984070937133203,4.864122540578786e-16,0.001590071898657344,9.370267220256454e-11,2.2645818281722784e-9,2.832029780525081e-6
